"dataelementUID","period","orgUnitUID","categoryOptionComboUID","ImplementingMechanismUID","dataValue",,
"JxBTk0UYjjf","2017","ueSbUJtjGM9","fKutkl1woOh","AvKGVOKhI0t","42",,
"JxBTk0UYjjf","2017","ueSbUJtjGM9","wzERTiClETp","AvKGVOKhI0t","91",,
"JxBTk0UYjjf","2017","ueSbUJtjGM9","VJLbRW6R553","AvKGVOKhI0t","42",,
"JxBTk0UYjjf","2017","ueSbUJtjGM9","GWDE9M05Fyf","AvKGVOKhI0t","17",,
"JxBTk0UYjjf","2017","ueSbUJtjGM9","yboc4U6mh3p","AvKGVOKhI0t","13",,
"bhZUgdZZHMq","2017","wcmdqlpN02O","Gm6B7Z9Tbxs","H3XczdtGIO5","0",,
"bhZUgdZZHMq","2017","wcmdqlpN02O","xP7pDf7Dsya","H3XczdtGIO5","2",,
"JxBTk0UYjjf","2017","wcmdqlpN02O","cYxMZbJKie1","H3XczdtGIO5","1",,
"JxBTk0UYjjf","2017","wcmdqlpN02O","KLEhX0pJjLD","H3XczdtGIO5","3",,
"JxBTk0UYjjf","2017","wcmdqlpN02O","p9ngKMI1HlP","H3XczdtGIO5","2",,
"JxBTk0UYjjf","2017","wcmdqlpN02O","ICQVBpakGjE","H3XczdtGIO5","1",,
"JxBTk0UYjjf","2017","wcmdqlpN02O","LXuJtbiUk7o","H3XczdtGIO5","6",,
"JxBTk0UYjjf","2017","wcmdqlpN02O","R54ocOMuaZA","H3XczdtGIO5","1",,
"JxBTk0UYjjf","2017","wcmdqlpN02O","CuAKN91lKD6","H3XczdtGIO5","56",,
"JxBTk0UYjjf","2017","wcmdqlpN02O","MEQrzTnlr9a","H3XczdtGIO5","25",,
"JxBTk0UYjjf","2017","wcmdqlpN02O","VVHFpTkvtp2","H3XczdtGIO5","56",,
"JxBTk0UYjjf","2017","wcmdqlpN02O","FtKeuScH4zG","H3XczdtGIO5","25",,
"JxBTk0UYjjf","2017","wcmdqlpN02O","BXVSBShabAV","H3XczdtGIO5","56",,
"JxBTk0UYjjf","2017","wcmdqlpN02O","fKutkl1woOh","H3XczdtGIO5","25",,
"JxBTk0UYjjf","2017","wcmdqlpN02O","wzERTiClETp","H3XczdtGIO5","56",,
"JxBTk0UYjjf","2017","wcmdqlpN02O","VJLbRW6R553","H3XczdtGIO5","25",,
"JxBTk0UYjjf","2017","wcmdqlpN02O","GWDE9M05Fyf","H3XczdtGIO5","10",,
"JxBTk0UYjjf","2017","wcmdqlpN02O","yboc4U6mh3p","H3XczdtGIO5","9",,
"bhZUgdZZHMq","2017","gWGorl4dyrC","Gm6B7Z9Tbxs","NbvMUkJmS5N","2",,
"bhZUgdZZHMq","2017","gWGorl4dyrC","xP7pDf7Dsya","NbvMUkJmS5N","31",,
"JxBTk0UYjjf","2017","gWGorl4dyrC","cYxMZbJKie1","NbvMUkJmS5N","13",,
"JxBTk0UYjjf","2017","gWGorl4dyrC","KLEhX0pJjLD","NbvMUkJmS5N","11",,
"JxBTk0UYjjf","2017","gWGorl4dyrC","p9ngKMI1HlP","NbvMUkJmS5N","11",,
"JxBTk0UYjjf","2017","gWGorl4dyrC","ICQVBpakGjE","NbvMUkJmS5N","6",,
"JxBTk0UYjjf","2017","gWGorl4dyrC","LXuJtbiUk7o","NbvMUkJmS5N","33",,
"JxBTk0UYjjf","2017","gWGorl4dyrC","R54ocOMuaZA","NbvMUkJmS5N","6",,
"JxBTk0UYjjf","2017","gWGorl4dyrC","CuAKN91lKD6","NbvMUkJmS5N","317",,
"JxBTk0UYjjf","2017","gWGorl4dyrC","MEQrzTnlr9a","NbvMUkJmS5N","145",,
"JxBTk0UYjjf","2017","gWGorl4dyrC","VVHFpTkvtp2","NbvMUkJmS5N","317",,
"JxBTk0UYjjf","2017","gWGorl4dyrC","FtKeuScH4zG","NbvMUkJmS5N","145",,
"JxBTk0UYjjf","2017","gWGorl4dyrC","BXVSBShabAV","NbvMUkJmS5N","317",,
"JxBTk0UYjjf","2017","gWGorl4dyrC","fKutkl1woOh","NbvMUkJmS5N","145",,
"JxBTk0UYjjf","2017","gWGorl4dyrC","wzERTiClETp","NbvMUkJmS5N","317",,
"JxBTk0UYjjf","2017","gWGorl4dyrC","VJLbRW6R553","NbvMUkJmS5N","145",,
"JxBTk0UYjjf","2017","gWGorl4dyrC","GWDE9M05Fyf","NbvMUkJmS5N","58",,
"JxBTk0UYjjf","2017","gWGorl4dyrC","yboc4U6mh3p","NbvMUkJmS5N","50",,
"bhZUgdZZHMq","2017","VqXehjCiW9C","Gm6B7Z9Tbxs","gkwPuCgNWty","7",,
"bhZUgdZZHMq","2017","VqXehjCiW9C","xP7pDf7Dsya","gkwPuCgNWty","108",,
"JxBTk0UYjjf","2017","VqXehjCiW9C","cYxMZbJKie1","gkwPuCgNWty","44",,
"JxBTk0UYjjf","2017","VqXehjCiW9C","KLEhX0pJjLD","gkwPuCgNWty","40",,
"JxBTk0UYjjf","2017","VqXehjCiW9C","p9ngKMI1HlP","gkwPuCgNWty","59",,
"JxBTk0UYjjf","2017","VqXehjCiW9C","ICQVBpakGjE","gkwPuCgNWty","31",,
"JxBTk0UYjjf","2017","VqXehjCiW9C","LXuJtbiUk7o","gkwPuCgNWty","180",,
"JxBTk0UYjjf","2017","VqXehjCiW9C","R54ocOMuaZA","gkwPuCgNWty","32",,
"JxBTk0UYjjf","2017","VqXehjCiW9C","CuAKN91lKD6","gkwPuCgNWty","1710",,
"JxBTk0UYjjf","2017","VqXehjCiW9C","MEQrzTnlr9a","gkwPuCgNWty","781",,
"JxBTk0UYjjf","2017","VqXehjCiW9C","VVHFpTkvtp2","gkwPuCgNWty","1710",,
"JxBTk0UYjjf","2017","VqXehjCiW9C","FtKeuScH4zG","gkwPuCgNWty","781",,
"JxBTk0UYjjf","2017","VqXehjCiW9C","BXVSBShabAV","gkwPuCgNWty","1710",,
"JxBTk0UYjjf","2017","VqXehjCiW9C","fKutkl1woOh","gkwPuCgNWty","781",,
"JxBTk0UYjjf","2017","VqXehjCiW9C","wzERTiClETp","gkwPuCgNWty","1710",,
"JxBTk0UYjjf","2017","VqXehjCiW9C","VJLbRW6R553","gkwPuCgNWty","781",,
"JxBTk0UYjjf","2017","VqXehjCiW9C","GWDE9M05Fyf","gkwPuCgNWty","314",,
"JxBTk0UYjjf","2017","VqXehjCiW9C","yboc4U6mh3p","gkwPuCgNWty","269",,
"bhZUgdZZHMq","2017","Bn0sl3vh0qj","Gm6B7Z9Tbxs","AvKGVOKhI0t","2",,
"bhZUgdZZHMq","2017","Bn0sl3vh0qj","xP7pDf7Dsya","AvKGVOKhI0t","23",,
"JxBTk0UYjjf","2017","Bn0sl3vh0qj","cYxMZbJKie1","AvKGVOKhI0t","9",,
"JxBTk0UYjjf","2017","Bn0sl3vh0qj","KLEhX0pJjLD","AvKGVOKhI0t","7",,
"JxBTk0UYjjf","2017","Bn0sl3vh0qj","p9ngKMI1HlP","AvKGVOKhI0t","9",,
"JxBTk0UYjjf","2017","Bn0sl3vh0qj","ICQVBpakGjE","AvKGVOKhI0t","5",,
"JxBTk0UYjjf","2017","Bn0sl3vh0qj","LXuJtbiUk7o","AvKGVOKhI0t","28",,
"JxBTk0UYjjf","2017","Bn0sl3vh0qj","R54ocOMuaZA","AvKGVOKhI0t","5",,
"JxBTk0UYjjf","2017","Bn0sl3vh0qj","CuAKN91lKD6","AvKGVOKhI0t","263",,
"JxBTk0UYjjf","2017","Bn0sl3vh0qj","MEQrzTnlr9a","AvKGVOKhI0t","120",,
"JxBTk0UYjjf","2017","Bn0sl3vh0qj","VVHFpTkvtp2","AvKGVOKhI0t","263",,
"JxBTk0UYjjf","2017","Bn0sl3vh0qj","FtKeuScH4zG","AvKGVOKhI0t","120",,
"JxBTk0UYjjf","2017","Bn0sl3vh0qj","BXVSBShabAV","AvKGVOKhI0t","263",,
"JxBTk0UYjjf","2017","Bn0sl3vh0qj","fKutkl1woOh","AvKGVOKhI0t","120",,
"JxBTk0UYjjf","2017","Bn0sl3vh0qj","wzERTiClETp","AvKGVOKhI0t","263",,
"JxBTk0UYjjf","2017","Bn0sl3vh0qj","VJLbRW6R553","AvKGVOKhI0t","120",,
"JxBTk0UYjjf","2017","Bn0sl3vh0qj","GWDE9M05Fyf","AvKGVOKhI0t","48",,
"JxBTk0UYjjf","2017","Bn0sl3vh0qj","yboc4U6mh3p","AvKGVOKhI0t","41",,
"bhZUgdZZHMq","2017","tnPObrjA9RC","Gm6B7Z9Tbxs","ynuaDsLQ9eU","2",,
"bhZUgdZZHMq","2017","tnPObrjA9RC","xP7pDf7Dsya","ynuaDsLQ9eU","31",,
"JxBTk0UYjjf","2017","tnPObrjA9RC","cYxMZbJKie1","ynuaDsLQ9eU","12",,
"JxBTk0UYjjf","2017","tnPObrjA9RC","KLEhX0pJjLD","ynuaDsLQ9eU","10",,
"JxBTk0UYjjf","2017","tnPObrjA9RC","p9ngKMI1HlP","ynuaDsLQ9eU","15",,
"JxBTk0UYjjf","2017","tnPObrjA9RC","ICQVBpakGjE","ynuaDsLQ9eU","8",,
"JxBTk0UYjjf","2017","tnPObrjA9RC","LXuJtbiUk7o","ynuaDsLQ9eU","46",,
"JxBTk0UYjjf","2017","tnPObrjA9RC","R54ocOMuaZA","ynuaDsLQ9eU","8",,
"JxBTk0UYjjf","2017","tnPObrjA9RC","CuAKN91lKD6","ynuaDsLQ9eU","436",,
"JxBTk0UYjjf","2017","tnPObrjA9RC","MEQrzTnlr9a","ynuaDsLQ9eU","199",,
"JxBTk0UYjjf","2017","tnPObrjA9RC","VVHFpTkvtp2","ynuaDsLQ9eU","436",,
"JxBTk0UYjjf","2017","tnPObrjA9RC","FtKeuScH4zG","ynuaDsLQ9eU","199",,
"JxBTk0UYjjf","2017","tnPObrjA9RC","BXVSBShabAV","ynuaDsLQ9eU","436",,
"JxBTk0UYjjf","2017","tnPObrjA9RC","fKutkl1woOh","ynuaDsLQ9eU","199",,
"JxBTk0UYjjf","2017","tnPObrjA9RC","wzERTiClETp","ynuaDsLQ9eU","436",,
"JxBTk0UYjjf","2017","tnPObrjA9RC","VJLbRW6R553","ynuaDsLQ9eU","199",,
"JxBTk0UYjjf","2017","tnPObrjA9RC","GWDE9M05Fyf","ynuaDsLQ9eU","80",,
"JxBTk0UYjjf","2017","tnPObrjA9RC","yboc4U6mh3p","ynuaDsLQ9eU","68",,
"bhZUgdZZHMq","2017","R7ltdc1WXOJ","Gm6B7Z9Tbxs","H3XczdtGIO5","1",,
"bhZUgdZZHMq","2017","R7ltdc1WXOJ","xP7pDf7Dsya","H3XczdtGIO5","15",,
"JxBTk0UYjjf","2017","R7ltdc1WXOJ","cYxMZbJKie1","H3XczdtGIO5","6",,
"JxBTk0UYjjf","2017","R7ltdc1WXOJ","KLEhX0pJjLD","H3XczdtGIO5","4",,
"JxBTk0UYjjf","2017","R7ltdc1WXOJ","p9ngKMI1HlP","H3XczdtGIO5","6",,
"JxBTk0UYjjf","2017","R7ltdc1WXOJ","ICQVBpakGjE","H3XczdtGIO5","3",,
"JxBTk0UYjjf","2017","R7ltdc1WXOJ","LXuJtbiUk7o","H3XczdtGIO5","18",,
"JxBTk0UYjjf","2017","R7ltdc1WXOJ","R54ocOMuaZA","H3XczdtGIO5","3",,
"JxBTk0UYjjf","2017","R7ltdc1WXOJ","CuAKN91lKD6","H3XczdtGIO5","173",,
"JxBTk0UYjjf","2017","R7ltdc1WXOJ","MEQrzTnlr9a","H3XczdtGIO5","79",,
"JxBTk0UYjjf","2017","R7ltdc1WXOJ","VVHFpTkvtp2","H3XczdtGIO5","173",,
"JxBTk0UYjjf","2017","R7ltdc1WXOJ","FtKeuScH4zG","H3XczdtGIO5","79",,
"JxBTk0UYjjf","2017","R7ltdc1WXOJ","BXVSBShabAV","H3XczdtGIO5","173",,
"JxBTk0UYjjf","2017","R7ltdc1WXOJ","fKutkl1woOh","H3XczdtGIO5","79",,
"JxBTk0UYjjf","2017","R7ltdc1WXOJ","wzERTiClETp","H3XczdtGIO5","173",,
"JxBTk0UYjjf","2017","R7ltdc1WXOJ","VJLbRW6R553","H3XczdtGIO5","79",,
"JxBTk0UYjjf","2017","R7ltdc1WXOJ","GWDE9M05Fyf","H3XczdtGIO5","32",,
"JxBTk0UYjjf","2017","R7ltdc1WXOJ","yboc4U6mh3p","H3XczdtGIO5","27",,
"bhZUgdZZHMq","2017","MCWSgUCU8qg","Gm6B7Z9Tbxs","eUUdRwHy4bs","0",,
"bhZUgdZZHMq","2017","MCWSgUCU8qg","xP7pDf7Dsya","eUUdRwHy4bs","4",,
"JxBTk0UYjjf","2017","MCWSgUCU8qg","cYxMZbJKie1","eUUdRwHy4bs","2",,
"JxBTk0UYjjf","2017","MCWSgUCU8qg","KLEhX0pJjLD","eUUdRwHy4bs","1",,
"JxBTk0UYjjf","2017","MCWSgUCU8qg","p9ngKMI1HlP","eUUdRwHy4bs","1",,
"JxBTk0UYjjf","2017","MCWSgUCU8qg","ICQVBpakGjE","eUUdRwHy4bs","1",,
"JxBTk0UYjjf","2017","MCWSgUCU8qg","LXuJtbiUk7o","eUUdRwHy4bs","4",,
"JxBTk0UYjjf","2017","MCWSgUCU8qg","R54ocOMuaZA","eUUdRwHy4bs","1",,
"JxBTk0UYjjf","2017","MCWSgUCU8qg","CuAKN91lKD6","eUUdRwHy4bs","41",,
"JxBTk0UYjjf","2017","MCWSgUCU8qg","MEQrzTnlr9a","eUUdRwHy4bs","18",,
"JxBTk0UYjjf","2017","MCWSgUCU8qg","VVHFpTkvtp2","eUUdRwHy4bs","41",,
"JxBTk0UYjjf","2017","MCWSgUCU8qg","FtKeuScH4zG","eUUdRwHy4bs","18",,
"JxBTk0UYjjf","2017","MCWSgUCU8qg","BXVSBShabAV","eUUdRwHy4bs","41",,
"JxBTk0UYjjf","2017","MCWSgUCU8qg","fKutkl1woOh","eUUdRwHy4bs","18",,
"JxBTk0UYjjf","2017","MCWSgUCU8qg","wzERTiClETp","eUUdRwHy4bs","41",,
"JxBTk0UYjjf","2017","MCWSgUCU8qg","VJLbRW6R553","eUUdRwHy4bs","18",,
"JxBTk0UYjjf","2017","MCWSgUCU8qg","GWDE9M05Fyf","eUUdRwHy4bs","7",,
"JxBTk0UYjjf","2017","MCWSgUCU8qg","yboc4U6mh3p","eUUdRwHy4bs","7",,
"bhZUgdZZHMq","2017","DNsY67OjpEa","Gm6B7Z9Tbxs","AvKGVOKhI0t","0",,
"bhZUgdZZHMq","2017","DNsY67OjpEa","xP7pDf7Dsya","AvKGVOKhI0t","0",,
"JxBTk0UYjjf","2017","DNsY67OjpEa","cYxMZbJKie1","AvKGVOKhI0t","0",,
"JxBTk0UYjjf","2017","DNsY67OjpEa","KLEhX0pJjLD","AvKGVOKhI0t","1",,
"JxBTk0UYjjf","2017","DNsY67OjpEa","p9ngKMI1HlP","AvKGVOKhI0t","0",,
"JxBTk0UYjjf","2017","DNsY67OjpEa","ICQVBpakGjE","AvKGVOKhI0t","0",,
"JxBTk0UYjjf","2017","DNsY67OjpEa","LXuJtbiUk7o","AvKGVOKhI0t","1",,
"JxBTk0UYjjf","2017","DNsY67OjpEa","R54ocOMuaZA","AvKGVOKhI0t","0",,
"JxBTk0UYjjf","2017","DNsY67OjpEa","CuAKN91lKD6","AvKGVOKhI0t","12",,
"JxBTk0UYjjf","2017","DNsY67OjpEa","MEQrzTnlr9a","AvKGVOKhI0t","6",,
"JxBTk0UYjjf","2017","DNsY67OjpEa","VVHFpTkvtp2","AvKGVOKhI0t","12",,
"JxBTk0UYjjf","2017","DNsY67OjpEa","FtKeuScH4zG","AvKGVOKhI0t","6",,
"JxBTk0UYjjf","2017","DNsY67OjpEa","BXVSBShabAV","AvKGVOKhI0t","12",,
"JxBTk0UYjjf","2017","DNsY67OjpEa","fKutkl1woOh","AvKGVOKhI0t","6",,
"JxBTk0UYjjf","2017","DNsY67OjpEa","wzERTiClETp","AvKGVOKhI0t","12",,
"JxBTk0UYjjf","2017","DNsY67OjpEa","VJLbRW6R553","AvKGVOKhI0t","6",,
"JxBTk0UYjjf","2017","DNsY67OjpEa","GWDE9M05Fyf","AvKGVOKhI0t","2",,
"JxBTk0UYjjf","2017","DNsY67OjpEa","yboc4U6mh3p","AvKGVOKhI0t","3",,
"bhZUgdZZHMq","2017","QFr0QG0e4r6","Gm6B7Z9Tbxs","i9s59CN3hCm","0",,
"bhZUgdZZHMq","2017","QFr0QG0e4r6","xP7pDf7Dsya","i9s59CN3hCm","6",,
"JxBTk0UYjjf","2017","QFr0QG0e4r6","cYxMZbJKie1","i9s59CN3hCm","2",,
"JxBTk0UYjjf","2017","QFr0QG0e4r6","KLEhX0pJjLD","i9s59CN3hCm","0",,
"JxBTk0UYjjf","2017","QFr0QG0e4r6","p9ngKMI1HlP","i9s59CN3hCm","3",,
"JxBTk0UYjjf","2017","QFr0QG0e4r6","ICQVBpakGjE","i9s59CN3hCm","2",,
"JxBTk0UYjjf","2017","QFr0QG0e4r6","LXuJtbiUk7o","i9s59CN3hCm","11",,
"JxBTk0UYjjf","2017","QFr0QG0e4r6","R54ocOMuaZA","i9s59CN3hCm","2",,
"JxBTk0UYjjf","2017","QFr0QG0e4r6","CuAKN91lKD6","i9s59CN3hCm","102",,
"JxBTk0UYjjf","2017","QFr0QG0e4r6","MEQrzTnlr9a","i9s59CN3hCm","46",,
"JxBTk0UYjjf","2017","QFr0QG0e4r6","VVHFpTkvtp2","i9s59CN3hCm","102",,
"JxBTk0UYjjf","2017","QFr0QG0e4r6","FtKeuScH4zG","i9s59CN3hCm","46",,
"JxBTk0UYjjf","2017","QFr0QG0e4r6","BXVSBShabAV","i9s59CN3hCm","102",,
"JxBTk0UYjjf","2017","QFr0QG0e4r6","fKutkl1woOh","i9s59CN3hCm","46",,
"JxBTk0UYjjf","2017","QFr0QG0e4r6","wzERTiClETp","i9s59CN3hCm","102",,
"JxBTk0UYjjf","2017","QFr0QG0e4r6","VJLbRW6R553","i9s59CN3hCm","46",,
"JxBTk0UYjjf","2017","QFr0QG0e4r6","GWDE9M05Fyf","i9s59CN3hCm","19",,
"JxBTk0UYjjf","2017","QFr0QG0e4r6","yboc4U6mh3p","i9s59CN3hCm","16",,
"bhZUgdZZHMq","2017","COhi5Nktve9","Gm6B7Z9Tbxs","ynuaDsLQ9eU","3",,
"bhZUgdZZHMq","2017","COhi5Nktve9","xP7pDf7Dsya","ynuaDsLQ9eU","48",,
"JxBTk0UYjjf","2017","COhi5Nktve9","cYxMZbJKie1","ynuaDsLQ9eU","20",,
"JxBTk0UYjjf","2017","COhi5Nktve9","KLEhX0pJjLD","ynuaDsLQ9eU","17",,
"JxBTk0UYjjf","2017","COhi5Nktve9","p9ngKMI1HlP","ynuaDsLQ9eU","21",,
"JxBTk0UYjjf","2017","COhi5Nktve9","ICQVBpakGjE","ynuaDsLQ9eU","11",,
"JxBTk0UYjjf","2017","COhi5Nktve9","LXuJtbiUk7o","ynuaDsLQ9eU","63",,
"JxBTk0UYjjf","2017","COhi5Nktve9","R54ocOMuaZA","ynuaDsLQ9eU","11",,
"JxBTk0UYjjf","2017","COhi5Nktve9","CuAKN91lKD6","ynuaDsLQ9eU","601",,
"JxBTk0UYjjf","2017","COhi5Nktve9","MEQrzTnlr9a","ynuaDsLQ9eU","274",,
"JxBTk0UYjjf","2017","COhi5Nktve9","VVHFpTkvtp2","ynuaDsLQ9eU","601",,
"JxBTk0UYjjf","2017","COhi5Nktve9","FtKeuScH4zG","ynuaDsLQ9eU","274",,
"JxBTk0UYjjf","2017","COhi5Nktve9","BXVSBShabAV","ynuaDsLQ9eU","601",,
"JxBTk0UYjjf","2017","COhi5Nktve9","fKutkl1woOh","ynuaDsLQ9eU","274",,
"JxBTk0UYjjf","2017","COhi5Nktve9","wzERTiClETp","ynuaDsLQ9eU","601",,
"JxBTk0UYjjf","2017","COhi5Nktve9","VJLbRW6R553","ynuaDsLQ9eU","274",,
"JxBTk0UYjjf","2017","COhi5Nktve9","GWDE9M05Fyf","ynuaDsLQ9eU","110",,
"JxBTk0UYjjf","2017","COhi5Nktve9","yboc4U6mh3p","ynuaDsLQ9eU","95",,
"bhZUgdZZHMq","2017","eNZAGD0lqAk","Gm6B7Z9Tbxs","AvKGVOKhI0t","1",,
"bhZUgdZZHMq","2017","eNZAGD0lqAk","xP7pDf7Dsya","AvKGVOKhI0t","8",,
"JxBTk0UYjjf","2017","eNZAGD0lqAk","cYxMZbJKie1","AvKGVOKhI0t","3",,
"JxBTk0UYjjf","2017","eNZAGD0lqAk","KLEhX0pJjLD","AvKGVOKhI0t","3",,
"JxBTk0UYjjf","2017","eNZAGD0lqAk","p9ngKMI1HlP","AvKGVOKhI0t","4",,
"JxBTk0UYjjf","2017","eNZAGD0lqAk","ICQVBpakGjE","AvKGVOKhI0t","2",,
"JxBTk0UYjjf","2017","eNZAGD0lqAk","LXuJtbiUk7o","AvKGVOKhI0t","13",,
"JxBTk0UYjjf","2017","eNZAGD0lqAk","R54ocOMuaZA","AvKGVOKhI0t","2",,
"JxBTk0UYjjf","2017","eNZAGD0lqAk","CuAKN91lKD6","AvKGVOKhI0t","122",,
"JxBTk0UYjjf","2017","eNZAGD0lqAk","MEQrzTnlr9a","AvKGVOKhI0t","55",,
"JxBTk0UYjjf","2017","eNZAGD0lqAk","VVHFpTkvtp2","AvKGVOKhI0t","122",,
"JxBTk0UYjjf","2017","eNZAGD0lqAk","FtKeuScH4zG","AvKGVOKhI0t","55",,
"JxBTk0UYjjf","2017","eNZAGD0lqAk","BXVSBShabAV","AvKGVOKhI0t","122",,
"JxBTk0UYjjf","2017","eNZAGD0lqAk","fKutkl1woOh","AvKGVOKhI0t","55",,
"JxBTk0UYjjf","2017","eNZAGD0lqAk","wzERTiClETp","AvKGVOKhI0t","122",,
"JxBTk0UYjjf","2017","eNZAGD0lqAk","VJLbRW6R553","AvKGVOKhI0t","55",,
"JxBTk0UYjjf","2017","eNZAGD0lqAk","GWDE9M05Fyf","AvKGVOKhI0t","22",,
"JxBTk0UYjjf","2017","eNZAGD0lqAk","yboc4U6mh3p","AvKGVOKhI0t","20",,
"bhZUgdZZHMq","2017","weyCAoCYvTj","Gm6B7Z9Tbxs","NbvMUkJmS5N","1",,
"bhZUgdZZHMq","2017","weyCAoCYvTj","xP7pDf7Dsya","NbvMUkJmS5N","19",,
"JxBTk0UYjjf","2017","weyCAoCYvTj","cYxMZbJKie1","NbvMUkJmS5N","8",,
"JxBTk0UYjjf","2017","weyCAoCYvTj","KLEhX0pJjLD","NbvMUkJmS5N","7",,
"JxBTk0UYjjf","2017","weyCAoCYvTj","p9ngKMI1HlP","NbvMUkJmS5N","5",,
"JxBTk0UYjjf","2017","weyCAoCYvTj","ICQVBpakGjE","NbvMUkJmS5N","3",,
"JxBTk0UYjjf","2017","weyCAoCYvTj","LXuJtbiUk7o","NbvMUkJmS5N","16",,
"JxBTk0UYjjf","2017","weyCAoCYvTj","R54ocOMuaZA","NbvMUkJmS5N","3",,
"JxBTk0UYjjf","2017","weyCAoCYvTj","CuAKN91lKD6","NbvMUkJmS5N","151",,
"JxBTk0UYjjf","2017","weyCAoCYvTj","MEQrzTnlr9a","NbvMUkJmS5N","69",,
"JxBTk0UYjjf","2017","weyCAoCYvTj","VVHFpTkvtp2","NbvMUkJmS5N","151",,
"JxBTk0UYjjf","2017","weyCAoCYvTj","FtKeuScH4zG","NbvMUkJmS5N","69",,
"JxBTk0UYjjf","2017","weyCAoCYvTj","BXVSBShabAV","NbvMUkJmS5N","151",,
"JxBTk0UYjjf","2017","weyCAoCYvTj","fKutkl1woOh","NbvMUkJmS5N","69",,
"JxBTk0UYjjf","2017","weyCAoCYvTj","wzERTiClETp","NbvMUkJmS5N","151",,
"JxBTk0UYjjf","2017","weyCAoCYvTj","VJLbRW6R553","NbvMUkJmS5N","69",,
"JxBTk0UYjjf","2017","weyCAoCYvTj","GWDE9M05Fyf","NbvMUkJmS5N","28",,
"JxBTk0UYjjf","2017","weyCAoCYvTj","yboc4U6mh3p","NbvMUkJmS5N","24",,
"bhZUgdZZHMq","2017","zGAtALrJYYg","Gm6B7Z9Tbxs","AvKGVOKhI0t","1",,
"bhZUgdZZHMq","2017","zGAtALrJYYg","xP7pDf7Dsya","AvKGVOKhI0t","14",,
"JxBTk0UYjjf","2017","zGAtALrJYYg","cYxMZbJKie1","AvKGVOKhI0t","5",,
"JxBTk0UYjjf","2017","zGAtALrJYYg","KLEhX0pJjLD","AvKGVOKhI0t","4",,
"JxBTk0UYjjf","2017","zGAtALrJYYg","p9ngKMI1HlP","AvKGVOKhI0t","6",,
"JxBTk0UYjjf","2017","zGAtALrJYYg","ICQVBpakGjE","AvKGVOKhI0t","3",,
"JxBTk0UYjjf","2017","zGAtALrJYYg","LXuJtbiUk7o","AvKGVOKhI0t","18",,
"JxBTk0UYjjf","2017","zGAtALrJYYg","R54ocOMuaZA","AvKGVOKhI0t","3",,
"JxBTk0UYjjf","2017","zGAtALrJYYg","CuAKN91lKD6","AvKGVOKhI0t","174",,
"JxBTk0UYjjf","2017","zGAtALrJYYg","MEQrzTnlr9a","AvKGVOKhI0t","80",,
"JxBTk0UYjjf","2017","zGAtALrJYYg","VVHFpTkvtp2","AvKGVOKhI0t","174",,
"JxBTk0UYjjf","2017","zGAtALrJYYg","FtKeuScH4zG","AvKGVOKhI0t","80",,
"JxBTk0UYjjf","2017","zGAtALrJYYg","BXVSBShabAV","AvKGVOKhI0t","174",,
"JxBTk0UYjjf","2017","zGAtALrJYYg","fKutkl1woOh","AvKGVOKhI0t","80",,
"JxBTk0UYjjf","2017","zGAtALrJYYg","wzERTiClETp","AvKGVOKhI0t","174",,
"JxBTk0UYjjf","2017","zGAtALrJYYg","VJLbRW6R553","AvKGVOKhI0t","80",,
"JxBTk0UYjjf","2017","zGAtALrJYYg","GWDE9M05Fyf","AvKGVOKhI0t","32",,
"JxBTk0UYjjf","2017","zGAtALrJYYg","yboc4U6mh3p","AvKGVOKhI0t","28",,
"bhZUgdZZHMq","2017","QqzDmPTu1tk","Gm6B7Z9Tbxs","NbvMUkJmS5N","2",,
"bhZUgdZZHMq","2017","QqzDmPTu1tk","xP7pDf7Dsya","NbvMUkJmS5N","23",,
"JxBTk0UYjjf","2017","QqzDmPTu1tk","cYxMZbJKie1","NbvMUkJmS5N","10",,
"JxBTk0UYjjf","2017","QqzDmPTu1tk","KLEhX0pJjLD","NbvMUkJmS5N","9",,
"JxBTk0UYjjf","2017","QqzDmPTu1tk","p9ngKMI1HlP","NbvMUkJmS5N","9",,
"JxBTk0UYjjf","2017","QqzDmPTu1tk","ICQVBpakGjE","NbvMUkJmS5N","5",,
"JxBTk0UYjjf","2017","QqzDmPTu1tk","LXuJtbiUk7o","NbvMUkJmS5N","28",,
"JxBTk0UYjjf","2017","QqzDmPTu1tk","R54ocOMuaZA","NbvMUkJmS5N","5",,
"JxBTk0UYjjf","2017","QqzDmPTu1tk","CuAKN91lKD6","NbvMUkJmS5N","265",,
"JxBTk0UYjjf","2017","QqzDmPTu1tk","MEQrzTnlr9a","NbvMUkJmS5N","121",,
"JxBTk0UYjjf","2017","QqzDmPTu1tk","VVHFpTkvtp2","NbvMUkJmS5N","265",,
"JxBTk0UYjjf","2017","QqzDmPTu1tk","FtKeuScH4zG","NbvMUkJmS5N","121",,
"JxBTk0UYjjf","2017","QqzDmPTu1tk","BXVSBShabAV","NbvMUkJmS5N","265",,
"JxBTk0UYjjf","2017","QqzDmPTu1tk","fKutkl1woOh","NbvMUkJmS5N","121",,
"JxBTk0UYjjf","2017","QqzDmPTu1tk","wzERTiClETp","NbvMUkJmS5N","265",,
"JxBTk0UYjjf","2017","QqzDmPTu1tk","VJLbRW6R553","NbvMUkJmS5N","121",,
